"","date","Station","Elev","Temp","MxTp","MnTp","DewP","RH","Spd","Dir","Gst","Pcp1","Pcp24","PcpAc","Sno24","SWE24","SnoHt","SWE"
"216",2022-05-04,"Badger Pass",6900,37,53,35,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.310000000000002,68,36.29
"217",2022-05-05,"Badger Pass",6900,43,47,37,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.589999999999996,67,35.7
"218",2022-05-06,"Badger Pass",6900,36,59,36,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.910000000000004,65,34.79
"219",2022-05-07,"Badger Pass",6900,32,41,32,NA,NA,NA,NA,NA,0,NA,NA,1,-0.789999999999999,66,34
"220",2022-05-08,"Badger Pass",6900,26,36,26,NA,NA,NA,NA,NA,0,NA,NA,1,0.100000000000001,67,34.1
"221",2022-05-09,"Badger Pass",6900,23,35,23,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.200000000000003,66,33.9
"222",2022-05-10,"Badger Pass",6900,26,32,23,NA,NA,NA,NA,NA,0,NA,NA,1,0,67,33.9
"223",2022-05-11,"Badger Pass",6900,26,38,26,NA,NA,NA,NA,NA,0.1,NA,NA,-1,0.100000000000001,66,34
"224",2022-05-12,"Badger Pass",6900,35,51,26,NA,NA,NA,NA,NA,0,NA,NA,-1,0,65,34
"225",2022-05-13,"Badger Pass",6900,31,51,31,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.299999999999997,64,33.7
"226",2022-05-14,"Badger Pass",6900,24,32,24,NA,NA,NA,NA,NA,0,NA,NA,2,-0.100000000000001,66,33.6
"227",2022-05-15,"Badger Pass",6900,34,43,24,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.200000000000003,64,33.4
"228",2022-05-16,"Badger Pass",6900,41,55,34,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.399999999999999,62,33
"229",2022-05-17,"Badger Pass",6900,36,49,36,NA,NA,NA,NA,NA,0,NA,NA,-3,-1.8,59,31.2
"230",2022-05-18,"Badger Pass",6900,33,46,33,NA,NA,NA,NA,NA,0,NA,NA,-2,-1.2,57,30
"231",2022-05-19,"Badger Pass",6900,28,45,28,NA,NA,NA,NA,NA,0,NA,NA,0,-0.699999999999999,57,29.3
"232",2022-05-20,"Badger Pass",6900,28,31,27,NA,NA,NA,NA,NA,0.1,NA,NA,4,0.199999999999999,61,29.5
"233",2022-05-21,"Badger Pass",6900,25,39,25,NA,NA,NA,NA,NA,0,NA,NA,1,0.699999999999999,62,30.2
"234",2022-05-22,"Badger Pass",6900,26,42,25,NA,NA,NA,NA,NA,0,NA,NA,-2,0.300000000000001,60,30.5
"235",2022-05-23,"Badger Pass",6900,33,47,26,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.100000000000001,58,30.4
"236",2022-05-24,"Badger Pass",6900,34,48,33,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.599999999999998,57,29.8
"237",2022-05-25,"Badger Pass",6900,36,47,34,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.5,56,29.3
"238",2022-05-26,"Badger Pass",6900,39,41,34,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.600000000000001,54,28.7
"239",2022-05-27,"Badger Pass",6900,41,57,39,NA,NA,NA,NA,NA,0.1,NA,NA,-3,-0.800000000000001,51,27.9
"240",2022-05-28,"Badger Pass",6900,36,47,36,NA,NA,NA,NA,NA,0,NA,NA,-3,-1.5,48,26.4
"241",2022-05-29,"Badger Pass",6900,33,44,33,NA,NA,NA,NA,NA,0,NA,NA,-2,-1.2,46,25.2
"242",2022-05-30,"Badger Pass",6900,34,47,33,NA,NA,NA,NA,NA,0.1,NA,NA,-1,-0.699999999999999,45,24.5
"243",2022-05-31,"Badger Pass",6900,34,37,33,NA,NA,NA,NA,NA,0,NA,NA,1,0.399999999999999,46,24.9
"244",2021-10-01,"Emery Creek",4350,45,64,32,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"245",2021-10-02,"Emery Creek",4350,32,63,32,NA,NA,NA,NA,NA,0.1,NA,NA,0,0,0,0
"246",2021-10-03,"Emery Creek",4350,39,63,32,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"247",2021-10-04,"Emery Creek",4350,36,68,36,NA,NA,NA,NA,NA,0.1,NA,NA,0,0,0,0
"248",2021-10-05,"Emery Creek",4350,42,72,34,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"249",2021-10-06,"Emery Creek",4350,44,73,40,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"250",2021-10-07,"Emery Creek",4350,28,63,28,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"251",2021-10-08,"Emery Creek",4350,26,55,26,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"252",2021-10-09,"Emery Creek",4350,32,54,25,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"253",2021-10-10,"Emery Creek",4350,46,55,30,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"254",2021-10-11,"Emery Creek",4350,26,47,26,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"255",2021-10-12,"Emery Creek",4350,22,45,22,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"256",2021-10-13,"Emery Creek",4350,21,48,21,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"257",2021-10-14,"Emery Creek",4350,35,41,21,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,0.2
"258",2021-10-15,"Emery Creek",4350,36,39,34,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.1,0,0.1
"259",2021-10-16,"Emery Creek",4350,37,43,36,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.1
"260",2021-10-17,"Emery Creek",4350,33,61,33,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.1
"261",2021-10-18,"Emery Creek",4350,33,67,33,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0
"262",2021-10-19,"Emery Creek",4350,32,63,32,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"263",2021-10-20,"Emery Creek",4350,31,59,31,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"264",2021-10-21,"Emery Creek",4350,38,57,31,NA,NA,NA,NA,NA,0,NA,NA,0,0.1,0,0.1
"265",2021-10-22,"Emery Creek",4350,33,57,33,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0
"266",2021-10-23,"Emery Creek",4350,41,53,33,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"267",2021-10-24,"Emery Creek",4350,39,44,38,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"268",2021-10-25,"Emery Creek",4350,44,50,39,NA,NA,NA,NA,NA,0.1,NA,NA,0,0.1,0,0.1
"269",2021-10-26,"Emery Creek",4350,38,46,36,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.1
"270",2021-10-27,"Emery Creek",4350,43,43,38,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.1
"271",2021-10-28,"Emery Creek",4350,37,43,37,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0
"272",2021-10-29,"Emery Creek",4350,51,52,37,NA,NA,NA,NA,NA,0.1,NA,NA,0,0.1,0,0.1
"273",2021-10-30,"Emery Creek",4350,37,51,36,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0
"274",2021-10-31,"Emery Creek",4350,21,39,21,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"275",2021-11-01,"Emery Creek",4350,18,41,18,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"276",2021-11-02,"Emery Creek",4350,23,41,17,NA,NA,NA,NA,NA,0,NA,NA,0,0.1,0,0.1
"277",2021-11-03,"Emery Creek",4350,35,36,23,NA,NA,NA,NA,NA,0,NA,NA,0,0.2,0,0.3
"278",2021-11-04,"Emery Creek",4350,32,46,32,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.3
"279",2021-11-05,"Emery Creek",4350,40,43,32,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.3
"280",2021-11-06,"Emery Creek",4350,36,46,36,NA,NA,NA,NA,NA,0,NA,NA,0,0.1,0,0.4
"281",2021-11-07,"Emery Creek",4350,35,41,34,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.4
"282",2021-11-08,"Emery Creek",4350,37,39,33,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0.3
"283",2021-11-09,"Emery Creek",4350,26,45,23,NA,NA,NA,NA,NA,0,NA,NA,0,-0.1,0,0.2
"284",2021-11-10,"Emery Creek",4350,36,39,26,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,0.4
"285",2021-11-11,"Emery Creek",4350,26,38,23,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0.4
"286",2021-11-12,"Emery Creek",4350,35,38,26,NA,NA,NA,NA,NA,0.1,NA,NA,2,0.2,2,0.6
"287",2021-11-13,"Emery Creek",4350,40,45,35,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.2,0,0.4
"288",2021-11-14,"Emery Creek",4350,36,41,36,NA,NA,NA,NA,NA,0,NA,NA,5,0.5,5,0.9
"289",2021-11-15,"Emery Creek",4350,42,49,36,NA,NA,NA,NA,NA,0,NA,NA,-5,-0.1,0,0.8
"290",2021-11-16,"Emery Creek",4350,34,53,34,NA,NA,NA,NA,NA,0,NA,NA,0,-0.7,0,0.1
"291",2021-11-17,"Emery Creek",4350,17,35,17,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0.1
"292",2021-11-18,"Emery Creek",4350,17,34,16,NA,NA,NA,NA,NA,0,NA,NA,0,0.1,0,0.2
"293",2021-11-19,"Emery Creek",4350,34,38,16,NA,NA,NA,NA,NA,0.1,NA,NA,1,0.5,1,0.7
"294",2021-11-20,"Emery Creek",4350,32,37,32,NA,NA,NA,NA,NA,0,NA,NA,2,0.2,3,0.9
"295",2021-11-21,"Emery Creek",4350,31,35,31,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.1,2,0.8
"296",2021-11-22,"Emery Creek",4350,30,37,30,NA,NA,NA,NA,NA,0,NA,NA,-1,0.1,1,0.9
"297",2021-11-23,"Emery Creek",4350,34,43,27,NA,NA,NA,NA,NA,0.1,NA,NA,1,0,2,0.9
"298",2021-11-24,"Emery Creek",4350,32,37,32,NA,NA,NA,NA,NA,0,NA,NA,7,0.9,9,1.8
"299",2021-11-25,"Emery Creek",4350,30,35,29,NA,NA,NA,NA,NA,0,NA,NA,0,0,9,1.8
"300",2021-11-26,"Emery Creek",4350,36,38,30,NA,NA,NA,NA,NA,0.1,NA,NA,0,0.0999999999999999,9,1.9
"301",2021-11-27,"Emery Creek",4350,36,37,36,NA,NA,NA,NA,NA,0,NA,NA,1,0.3,10,2.2
"302",2021-11-28,"Emery Creek",4350,39,44,36,NA,NA,NA,NA,NA,0.1,NA,NA,-6,0.4,4,2.6
"303",2021-11-29,"Emery Creek",4350,39,48,39,NA,NA,NA,NA,NA,0,NA,NA,0,-0.4,4,2.2
"304",2021-11-30,"Emery Creek",4350,38,42,37,NA,NA,NA,NA,NA,0,NA,NA,2,0,6,2.2
"305",2021-12-01,"Emery Creek",4350,45,47,38,NA,NA,NA,NA,NA,0,NA,NA,-3,-0.2,3,2
"306",2021-12-02,"Emery Creek",4350,52,54,45,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.8,1,1.2
"307",2021-12-03,"Emery Creek",4350,35,52,35,NA,NA,NA,NA,NA,0,NA,NA,0,-0.3,1,0.9
"308",2021-12-04,"Emery Creek",4350,34,41,33,NA,NA,NA,NA,NA,0.1,NA,NA,-1,0.2,0,1.1
"309",2021-12-05,"Emery Creek",4350,22,36,22,NA,NA,NA,NA,NA,0,NA,NA,7,0.5,7,1.6
"310",2021-12-06,"Emery Creek",4350,19,30,18,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1.6
"311",2021-12-07,"Emery Creek",4350,22,26,15,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,1.8
"312",2021-12-08,"Emery Creek",4350,36,36,22,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,10,2
"313",2021-12-09,"Emery Creek",4350,26,39,26,NA,NA,NA,NA,NA,0,NA,NA,-1,0,9,2
"314",2021-12-10,"Emery Creek",4350,26,28,25,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,2.2
"315",2021-12-11,"Emery Creek",4350,31,31,24,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,2.4
"316",2021-12-12,"Emery Creek",4350,35,36,31,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.2,NA,2.6
"317",2021-12-13,"Emery Creek",4350,28,35,28,NA,NA,NA,NA,NA,0,NA,NA,NA,0.1,12,2.7
"318",2021-12-14,"Emery Creek",4350,35,36,27,NA,NA,NA,NA,NA,0,NA,NA,2,0.5,14,3.2
"319",2021-12-15,"Emery Creek",4350,24,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,3.4
"320",2021-12-16,"Emery Creek",4350,17,28,13,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.1,NA,3.3
"321",2021-12-17,"Emery Creek",4350,5,27,5,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,20,3.5
"322",2021-12-18,"Emery Creek",4350,12,16,-2,NA,NA,NA,NA,NA,0,NA,NA,NA,0.1,NA,3.6
"323",2021-12-19,"Emery Creek",4350,34,38,12,NA,NA,NA,NA,NA,0,NA,NA,NA,0.8,21,4.4
"324",2021-12-20,"Emery Creek",4350,21,35,20,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.19,NA,4.59
"325",2021-12-21,"Emery Creek",4350,12,27,11,NA,NA,NA,NA,NA,0,NA,NA,NA,0.11,NA,4.7
"326",2021-12-22,"Emery Creek",4350,34,34,11,NA,NA,NA,NA,NA,0,NA,NA,NA,0.3,NA,5
"327",2021-12-23,"Emery Creek",4350,36,38,33,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0899999999999999,NA,5.09
"328",2021-12-24,"Emery Creek",4350,27,38,27,NA,NA,NA,NA,NA,0,NA,NA,NA,0.21,NA,5.3
"329",2021-12-25,"Emery Creek",4350,15,31,15,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,5.5
"330",2021-12-26,"Emery Creek",4350,8,20,8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,26,5.5
"331",2021-12-27,"Emery Creek",4350,-3,8,-4,NA,NA,NA,NA,NA,0,NA,NA,NA,0.4,NA,5.9
"332",2021-12-28,"Emery Creek",4350,12,13,-3,NA,NA,NA,NA,NA,0,NA,NA,NA,0.199999999999999,NA,6.1
"333",2021-12-29,"Emery Creek",4350,0,17,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,28,6.1
"334",2021-12-30,"Emery Creek",4350,12,12,-5,NA,NA,NA,NA,NA,0,NA,NA,-1,0.300000000000001,27,6.4
"335",2021-12-31,"Emery Creek",4350,6,20,6,NA,NA,NA,NA,NA,0,NA,NA,1,0,28,6.4
"336",2022-01-01,"Emery Creek",4350,0,10,-12,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.100000000000001,27,6.3
"337",2022-01-02,"Emery Creek",4350,6,14,0,NA,NA,NA,NA,NA,0,NA,NA,-1,0.100000000000001,26,6.4
"338",2022-01-03,"Emery Creek",4350,19,24,5,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,26,6.5
"339",2022-01-04,"Emery Creek",4350,27,31,19,NA,NA,NA,NA,NA,0,NA,NA,NA,0.2,NA,6.7
"340",2022-01-05,"Emery Creek",4350,6,31,3,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,NA,6.8
"341",2022-01-06,"Emery Creek",4350,7,10,4,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.100000000000001,NA,6.9
"342",2022-01-07,"Emery Creek",4350,34,34,7,NA,NA,NA,NA,NA,0,NA,NA,NA,1.1,34,8
"343",2022-01-08,"Emery Creek",4350,28,38,28,NA,NA,NA,NA,NA,0,NA,NA,0,0.4,34,8.4
"344",2022-01-09,"Emery Creek",4350,26,30,23,NA,NA,NA,NA,NA,0,NA,NA,-2,0,32,8.4
"345",2022-01-10,"Emery Creek",4350,14,37,14,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.0999999999999996,31,8.3
"346",2022-01-11,"Emery Creek",4350,29,35,12,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,31,8.4
"347",2022-01-12,"Emery Creek",4350,36,36,29,NA,NA,NA,NA,NA,0.1,NA,NA,4,0.699999999999999,35,9.1
"348",2022-01-13,"Emery Creek",4350,35,39,34,NA,NA,NA,NA,NA,0,NA,NA,-2,0.0899999999999999,33,9.19
"349",2022-01-14,"Emery Creek",4350,32,47,28,NA,NA,NA,NA,NA,0,NA,NA,0,0,33,9.19
"350",2022-01-15,"Emery Creek",4350,32,37,28,NA,NA,NA,NA,NA,0,NA,NA,-1,0,32,9.19
"351",2022-01-16,"Emery Creek",4350,28,39,28,NA,NA,NA,NA,NA,0,NA,NA,0,0,32,9.19
"352",2022-01-17,"Emery Creek",4350,31,40,28,NA,NA,NA,NA,NA,0,NA,NA,-1,0,31,9.19
"353",2022-01-18,"Emery Creek",4350,35,44,30,NA,NA,NA,NA,NA,0,NA,NA,0,0,31,9.19
"354",2022-01-19,"Emery Creek",4350,21,37,19,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.0899999999999999,29,9.1
"355",2022-01-20,"Emery Creek",4350,28,33,16,NA,NA,NA,NA,NA,0,NA,NA,1,0.0899999999999999,30,9.19
"356",2022-01-21,"Emery Creek",4350,33,37,28,NA,NA,NA,NA,NA,0,NA,NA,6,0.81,36,10
"357",2022-01-22,"Emery Creek",4350,32,39,32,NA,NA,NA,NA,NA,0,NA,NA,0,-0.0999999999999996,36,9.9
"358",2022-01-23,"Emery Creek",4350,25,39,24,NA,NA,NA,NA,NA,0,NA,NA,-1,0,35,9.9
"359",2022-01-24,"Emery Creek",4350,21,41,20,NA,NA,NA,NA,NA,0,NA,NA,-1,0,34,9.9
"360",2022-01-25,"Emery Creek",4350,21,35,19,NA,NA,NA,NA,NA,0,NA,NA,-1,0,33,9.9
"361",2022-01-26,"Emery Creek",4350,13,37,13,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.0999999999999996,32,9.8
"362",2022-01-27,"Emery Creek",4350,13,36,8,NA,NA,NA,NA,NA,0,NA,NA,-1,0,31,9.8
"363",2022-01-28,"Emery Creek",4350,11,32,8,NA,NA,NA,NA,NA,0,NA,NA,0,0,31,9.8
"364",2022-01-29,"Emery Creek",4350,7,31,7,NA,NA,NA,NA,NA,0,NA,NA,0,-0.110000000000001,31,9.69
"365",2022-01-30,"Emery Creek",4350,28,39,7,NA,NA,NA,NA,NA,0,NA,NA,0,0.110000000000001,31,9.8
"366",2022-01-31,"Emery Creek",4350,34,40,28,NA,NA,NA,NA,NA,0,NA,NA,4,0.199999999999999,35,10
"367",2022-02-01,"Emery Creek",4350,16,34,16,NA,NA,NA,NA,NA,0,NA,NA,NA,0.19,NA,10.19
"368",2022-02-02,"Emery Creek",4350,-14,23,-14,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.19,38,10
"369",2022-02-03,"Emery Creek",4350,10,10,-16,NA,NA,NA,NA,NA,0,NA,NA,-1,0.4,37,10.4
"370",2022-02-04,"Emery Creek",4350,28,28,10,NA,NA,NA,NA,NA,0,NA,NA,0,0.199999999999999,37,10.6
"371",2022-02-05,"Emery Creek",4350,33,36,28,NA,NA,NA,NA,NA,0,NA,NA,NA,0.5,NA,11.1
"372",2022-02-06,"Emery Creek",4350,23,38,23,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.0999999999999996,38,11
"373",2022-02-07,"Emery Creek",4350,20,44,20,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,38,11.1
"374",2022-02-08,"Emery Creek",4350,27,45,20,NA,NA,NA,NA,NA,0,NA,NA,-1,0,37,11.1
"375",2022-02-09,"Emery Creek",4350,35,44,27,NA,NA,NA,NA,NA,0,NA,NA,-1,0,36,11.1
"376",2022-02-10,"Emery Creek",4350,37,43,34,NA,NA,NA,NA,NA,0,NA,NA,0,0,36,11.1
"377",2022-02-11,"Emery Creek",4350,23,54,23,NA,NA,NA,NA,NA,0,NA,NA,0,0,36,11.1
"378",2022-02-12,"Emery Creek",4350,18,44,18,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.0999999999999996,35,11
"379",2022-02-13,"Emery Creek",4350,23,46,17,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,35,11.1
"380",2022-02-14,"Emery Creek",4350,27,50,22,NA,NA,NA,NA,NA,0,NA,NA,0,0,35,11.1
"381",2022-02-15,"Emery Creek",4350,33,49,24,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,NA,11.2
"382",2022-02-16,"Emery Creek",4350,29,37,29,NA,NA,NA,NA,NA,0,NA,NA,NA,0.100000000000001,NA,11.3
"383",2022-02-17,"Emery Creek",4350,25,36,24,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.0999999999999996,37,11.4
"384",2022-02-18,"Emery Creek",4350,37,37,25,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,11.4
"385",2022-02-19,"Emery Creek",4350,32,44,32,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,37,11.5
"386",2022-02-20,"Emery Creek",4350,34,44,32,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,NA,11.6
"387",2022-02-21,"Emery Creek",4350,5,35,5,NA,NA,NA,NA,NA,0,NA,NA,NA,0.300000000000001,42,11.9
"388",2022-02-22,"Emery Creek",4350,-3,10,-3,NA,NA,NA,NA,NA,0,NA,NA,-3,-0.300000000000001,39,11.6
"389",2022-02-23,"Emery Creek",4350,-23,10,-23,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.0999999999999996,38,11.5
"390",2022-02-24,"Emery Creek",4350,3,14,-24,NA,NA,NA,NA,NA,0.1,NA,NA,0,0.300000000000001,38,11.8
"391",2022-02-25,"Emery Creek",4350,12,24,3,NA,NA,NA,NA,NA,0,NA,NA,0,0,38,11.8
"392",2022-02-26,"Emery Creek",4350,16,23,12,NA,NA,NA,NA,NA,0,NA,NA,-1,0,37,11.8
"393",2022-02-27,"Emery Creek",4350,18,37,10,NA,NA,NA,NA,NA,0,NA,NA,1,-0.100000000000001,38,11.7
"394",2022-02-28,"Emery Creek",4350,35,37,18,NA,NA,NA,NA,NA,0.2,NA,NA,2,0.800000000000001,40,12.5
"395",2022-03-01,"Emery Creek",4350,36,38,35,NA,NA,NA,NA,NA,0,NA,NA,7,2.8,47,15.3
"396",2022-03-02,"Emery Creek",4350,37,47,36,NA,NA,NA,NA,NA,0.1,NA,NA,-3,-0.100000000000001,44,15.2
"397",2022-03-03,"Emery Creek",4350,37,49,37,NA,NA,NA,NA,NA,0.1,NA,NA,-3,-0.399999999999999,41,14.8
"398",2022-03-04,"Emery Creek",4350,36,45,36,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.200000000000001,39,14.6
"399",2022-03-05,"Emery Creek",4350,20,41,20,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,39,14.7
"400",2022-03-06,"Emery Creek",4350,25,42,19,NA,NA,NA,NA,NA,0,NA,NA,1,-0.0999999999999996,40,14.6
"401",2022-03-07,"Emery Creek",4350,22,37,16,NA,NA,NA,NA,NA,0,NA,NA,-1,0.200000000000001,39,14.8
"402",2022-03-08,"Emery Creek",4350,22,44,22,NA,NA,NA,NA,NA,0,NA,NA,4,0.0999999999999996,43,14.9
"403",2022-03-09,"Emery Creek",4350,-6,26,-6,NA,NA,NA,NA,NA,0,NA,NA,-1,0.299999999999999,42,15.2
"404",2022-03-10,"Emery Creek",4350,3,24,-6,NA,NA,NA,NA,NA,0,NA,NA,0,0.300000000000001,42,15.5
"405",2022-03-11,"Emery Creek",4350,14,34,3,NA,NA,NA,NA,NA,0,NA,NA,-1,0,41,15.5
"406",2022-03-12,"Emery Creek",4350,33,39,14,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,NA,15.6
"407",2022-03-13,"Emery Creek",4350,30,48,30,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0,44,15.6
"408",2022-03-14,"Emery Creek",4350,37,39,30,NA,NA,NA,NA,NA,0,NA,NA,0,-0.299999999999999,44,15.3
"409",2022-03-15,"Emery Creek",4350,37,44,36,NA,NA,NA,NA,NA,0,NA,NA,-1,0.0999999999999996,43,15.4
"410",2022-03-16,"Emery Creek",4350,35,42,35,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.0999999999999996,NA,15.3
"411",2022-03-17,"Emery Creek",4350,35,41,34,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,41,15.4
"412",2022-03-18,"Emery Creek",4350,36,48,34,NA,NA,NA,NA,NA,0,NA,NA,1,0,42,15.4
"413",2022-03-19,"Emery Creek",4350,28,46,28,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,42,15.5
"414",2022-03-20,"Emery Creek",4350,33,49,27,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.0999999999999996,NA,15.6
"415",2022-03-21,"Emery Creek",4350,32,41,31,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0999999999999996,41,15.7
"416",2022-03-22,"Emery Creek",4350,32,38,32,NA,NA,NA,NA,NA,0,NA,NA,2,0,43,15.7
"417",2022-03-23,"Emery Creek",4350,37,48,32,NA,NA,NA,NA,NA,0,NA,NA,-5,-0.0999999999999996,38,15.6
"418",2022-03-24,"Emery Creek",4350,39,60,37,NA,NA,NA,NA,NA,0,NA,NA,1,-0.6,39,15
"419",2022-03-25,"Emery Creek",4350,30,53,29,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.5,37,14.5
"420",2022-03-26,"Emery Creek",4350,31,54,29,NA,NA,NA,NA,NA,0,NA,NA,0,0.0999999999999996,37,14.6
"421",2022-03-27,"Emery Creek",4350,30,58,30,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.199999999999999,36,14.4
"422",2022-03-28,"Emery Creek",4350,34,62,30,NA,NA,NA,NA,NA,0,NA,NA,-1,-0.700000000000001,35,13.7
"423",2022-03-29,"Emery Creek",4350,39,61,32,NA,NA,NA,NA,NA,0,NA,NA,-2,-0.5,33,13.2
"424",2022-03-30,"Emery Creek",4350,26,53,26,NA,NA,NA,NA,NA,0,NA,NA,-1,0,32,13.2
"425",2022-03-31,"Emery Creek",4350,36,52,26,NA,NA,NA,NA,NA,0,NA,NA,0,-0.5,32,12.7
"426",2022-04-01,"Emery Creek",4350,32,41,28,NA,NA,NA,NA,NA,0,NA,NA,NA,0.100000000000001,NA,12.8
"427",2022-04-02,"Emery Creek",4350,28,47,26,NA,NA,NA,NA,NA,0,NA,NA,NA,0.5,32,13.3
"428",2022-04-03,"Emery Creek",4350,23,38,23,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,13.3
"429",2022-04-04,"Emery Creek",4350,32,48,23,NA,NA,NA,NA,NA,0,NA,NA,NA,0.299999999999999,33,13.6
"430",2022-04-05,"Emery Creek",4350,32,41,32,NA,NA,NA,NA,NA,0,NA,NA,2,0.0999999999999996,35,13.7
"431",2022-04-06,"Emery Creek",4350,32,38,32,NA,NA,NA,NA,NA,0,NA,NA,0,0.100000000000001,35,13.8
"432",2022-04-07,"Emery Creek",4350,22,47,22,NA,NA,NA,NA,NA,0,NA,NA,-1,0.5,34,14.3
